datetime,temperature,humidity,person
2025-07-30 12:00:00,22.05,60.6,Annapurna.csv
2025-07-30 13:00:00,22.3,60.2,Annapurna.csv
2025-07-30 14:00:00,23.2,53.1,Annapurna.csv
2025-07-30 15:00:00,23.4,52.2,Annapurna.csv
2025-07-30 16:00:00,22.9,49.9,Annapurna.csv
2025-07-30 17:00:00,23.2,50.3,Annapurna.csv
2025-07-30 18:00:00,22.875,51.775,Annapurna.csv
2025-07-30 19:00:00,22.55,53.25,Annapurna.csv
2025-07-30 20:00:00,21.5,53.3,Annapurna.csv
2025-07-30 21:00:00,20.65,53.95,Annapurna.csv
2025-07-30 22:00:00,20.1,54.6,Annapurna.csv
2025-07-30 23:00:00,19.8,55.4,Annapurna.csv
2025-07-31 00:00:00,19.3,57.2,Annapurna.csv
2025-07-31 01:00:00,18.85,60.8,Annapurna.csv
2025-07-31 02:00:00,18.0,64.8,Annapurna.csv
2025-07-31 03:00:00,17.8,66.7,Annapurna.csv
2025-07-31 04:00:00,18.016666666666666,67.0,Annapurna.csv
2025-07-31 05:00:00,18.233333333333334,67.3,Annapurna.csv
2025-07-31 06:00:00,19.8,65.53333333333335,Annapurna.csv
2025-07-31 07:00:00,20.7,63.9,Annapurna.csv
2025-07-31 08:00:00,21.2,62.4,Annapurna.csv
2025-07-31 09:00:00,21.5,61.5,Annapurna.csv
2025-07-31 10:00:00,21.55,61.3,Annapurna.csv
2025-07-31 11:00:00,21.6,61.1,Annapurna.csv
2025-07-31 12:00:00,21.75,60.8,Annapurna.csv
2025-07-31 13:00:00,21.9,60.5,Annapurna.csv
2025-07-31 14:00:00,22.4,60.0,Annapurna.csv
2025-07-31 15:00:00,22.4,60.1,Annapurna.csv
2025-07-31 16:00:00,22.4,60.3,Annapurna.csv
2025-07-31 17:00:00,22.4,60.5,Annapurna.csv
2025-07-31 18:00:00,22.075,60.675,Annapurna.csv
2025-07-31 19:00:00,21.75,60.849999999999994,Annapurna.csv
2025-07-31 20:00:00,21.0,61.1,Annapurna.csv
2025-07-31 21:00:00,20.35,61.6,Annapurna.csv
2025-07-31 22:00:00,19.7,62.9,Annapurna.csv
2025-07-31 23:00:00,19.53333333333333,64.03333333333333,Annapurna.csv
2025-08-01 00:00:00,19.366666666666667,65.16666666666666,Annapurna.csv
2025-08-01 01:00:00,19.2,66.3,Annapurna.csv
2025-08-01 02:00:00,19.049999999999997,67.15,Annapurna.csv
2025-08-01 03:00:00,18.9,68.0,Annapurna.csv
2025-08-01 04:00:00,19.25,68.175,Annapurna.csv
2025-08-01 05:00:00,19.6,68.35,Annapurna.csv
2025-08-01 06:00:00,20.3,67.6,Annapurna.csv
2025-08-01 07:00:00,20.9,66.3,Annapurna.csv
2025-08-01 08:00:00,20.75,65.8,Annapurna.csv
2025-08-01 09:00:00,20.6,65.3,Annapurna.csv
2025-08-01 10:00:00,20.6,65.9,Annapurna.csv
2025-08-01 11:00:00,20.6,66.5,Annapurna.csv
2025-08-01 12:00:00,20.825,67.675,Annapurna.csv
2025-08-01 13:00:00,21.049999999999997,68.85,Annapurna.csv
2025-08-01 14:00:00,21.7,66.6,Annapurna.csv
2025-08-01 15:00:00,22.35,64.05,Annapurna.csv
2025-08-01 16:00:00,22.9,63.4,Annapurna.csv
2025-08-01 17:00:00,22.9,62.2,Annapurna.csv
2025-08-01 18:00:00,22.15,60.05,Annapurna.csv
2025-08-01 19:00:00,21.15,63.55,Annapurna.csv
2025-08-01 20:00:00,20.1,66.35,Annapurna.csv
2025-08-01 21:00:00,19.3,68.15,Annapurna.csv
2025-08-01 22:00:00,18.8,70.0,Annapurna.csv
2025-08-01 23:00:00,18.35,72.25,Annapurna.csv
2025-08-02 00:00:00,17.8,74.9,Annapurna.csv
2025-08-02 01:00:00,17.7,75.6,Annapurna.csv
2025-08-02 02:00:00,18.2,74.1,Annapurna.csv
2025-08-02 03:00:00,19.3,71.76666666666667,Annapurna.csv
2025-08-02 04:00:00,20.3,69.2,Annapurna.csv
2025-08-02 05:00:00,20.85,67.75,Annapurna.csv
2025-08-02 06:00:00,21.075000000000003,66.975,Annapurna.csv
2025-08-02 07:00:00,21.3,66.2,Annapurna.csv
2025-08-02 08:00:00,21.5,66.4,Annapurna.csv
2025-08-02 09:00:00,21.7,66.6,Annapurna.csv
2025-08-02 10:00:00,22.4,68.3,Annapurna.csv
2025-08-02 11:00:00,21.9,64.19999999999999,Annapurna.csv
2025-08-02 12:00:00,22.275,63.324999999999996,Annapurna.csv
2025-08-02 13:00:00,22.65,62.45,Annapurna.csv
2025-08-02 14:00:00,23.899999999999995,58.4,Annapurna.csv
2025-08-02 15:00:00,24.0,58.1,Annapurna.csv
2025-08-02 16:00:00,24.15,59.05,Annapurna.csv
2025-08-02 17:00:00,24.3,60.0,Annapurna.csv
2025-08-02 18:00:00,24.0,60.4,Annapurna.csv
2025-08-02 19:00:00,23.700000000000003,60.8,Annapurna.csv
2025-08-02 20:00:00,22.5,58.9,Annapurna.csv
2025-08-02 21:00:00,21.099999999999998,59.800000000000004,Annapurna.csv
2025-08-02 22:00:00,20.3,61.5,Annapurna.csv
2025-08-02 23:00:00,19.65,64.25,Annapurna.csv
2025-08-03 00:00:00,19.225,66.2,Annapurna.csv
2025-08-03 01:00:00,18.8,68.15,Annapurna.csv
2025-08-03 02:00:00,18.35,69.725,Annapurna.csv
2025-08-03 03:00:00,17.9,71.3,Annapurna.csv
2025-08-03 04:00:00,18.1,70.55,Annapurna.csv
2025-08-03 05:00:00,18.3,69.8,Annapurna.csv
2025-08-03 06:00:00,19.075000000000003,68.675,Annapurna.csv
2025-08-03 07:00:00,19.85,67.55,Annapurna.csv
2025-08-03 08:00:00,20.8,66.3,Annapurna.csv
2025-08-03 09:00:00,21.35,64.95,Annapurna.csv
2025-08-03 10:00:00,21.625,64.775,Annapurna.csv
2025-08-03 11:00:00,21.9,64.6,Annapurna.csv
2025-08-03 12:00:00,22.0,64.5,Annapurna.csv
2025-08-03 13:00:00,22.1,64.4,Annapurna.csv
2025-08-03 14:00:00,22.2,64.3,Annapurna.csv
2025-08-03 15:00:00,22.075,64.025,Annapurna.csv
2025-08-03 16:00:00,21.95,63.75,Annapurna.csv
2025-08-03 17:00:00,21.825,63.475,Annapurna.csv
2025-08-03 18:00:00,21.7,63.2,Annapurna.csv
2025-08-03 19:00:00,21.049999999999997,62.63333333333333,Annapurna.csv
2025-08-03 20:00:00,20.4,62.06666666666666,Annapurna.csv
2025-08-03 21:00:00,19.4,64.2,Annapurna.csv
2025-08-03 22:00:00,19.0,66.8,Annapurna.csv
2025-08-03 23:00:00,18.4,69.6,Annapurna.csv
2025-08-04 00:00:00,18.4,70.2,Annapurna.csv
2025-08-04 01:00:00,17.9,71.3,Annapurna.csv
2025-08-04 02:00:00,17.8,71.4,Annapurna.csv
2025-08-04 03:00:00,17.65,72.0,Annapurna.csv
2025-08-04 04:00:00,17.5,72.6,Annapurna.csv
2025-08-04 05:00:00,18.5,71.16666666666667,Annapurna.csv
2025-08-04 06:00:00,19.55,70.05,Annapurna.csv
2025-08-04 07:00:00,20.3,68.3,Annapurna.csv
2025-08-04 08:00:00,20.4,68.0,Annapurna.csv
2025-08-04 09:00:00,20.9,67.8,Annapurna.csv
2025-08-04 10:00:00,21.1,67.0,Annapurna.csv
2025-08-04 11:00:00,21.25,66.7,Annapurna.csv
2025-08-04 12:00:00,21.4,66.4,Annapurna.csv
2025-08-04 13:00:00,21.9,65.6,Annapurna.csv
2025-08-04 14:00:00,22.55,64.8,Annapurna.csv
2025-08-04 15:00:00,23.3,63.5,Annapurna.csv
2025-08-04 16:00:00,23.5,63.0,Annapurna.csv
2025-08-04 17:00:00,23.25,62.9,Annapurna.csv
2025-08-04 18:00:00,23.0,62.8,Annapurna.csv
2025-08-04 19:00:00,22.5,62.0,Annapurna.csv
2025-08-04 20:00:00,22.0,60.7,Annapurna.csv
2025-08-04 21:00:00,21.5,59.9,Annapurna.csv
2025-08-04 22:00:00,21.2,60.1,Annapurna.csv
2025-08-04 23:00:00,21.15,61.25,Annapurna.csv
2025-08-05 00:00:00,21.1,62.4,Annapurna.csv
2025-08-05 01:00:00,20.85,64.8,Annapurna.csv
2025-08-05 02:00:00,20.6,67.2,Annapurna.csv
2025-08-05 03:00:00,20.5,69.05000000000001,Annapurna.csv
2025-08-05 04:00:00,20.4,70.9,Annapurna.csv
2025-08-05 05:00:00,20.625,71.575,Annapurna.csv
2025-08-05 06:00:00,20.85,72.25,Annapurna.csv
2025-08-05 07:00:00,21.6,70.1,Annapurna.csv
2025-08-05 08:00:00,21.7,69.4,Annapurna.csv
2025-08-05 09:00:00,21.75,68.75,Annapurna.csv
2025-08-05 10:00:00,21.8,68.1,Annapurna.csv
2025-08-05 11:00:00,21.8,67.75,Annapurna.csv
2025-08-05 12:00:00,21.8,67.4,Annapurna.csv
2025-08-05 13:00:00,22.05,66.80000000000001,Annapurna.csv
2025-08-05 14:00:00,22.3,66.2,Annapurna.csv
2025-08-05 15:00:00,22.8,65.4,Annapurna.csv
2025-08-05 16:00:00,23.2,63.9,Annapurna.csv
2025-08-05 17:00:00,22.8,63.016666666666666,Annapurna.csv
2025-08-05 18:00:00,22.400000000000002,62.13333333333333,Annapurna.csv
2025-08-05 19:00:00,21.05,63.15,Annapurna.csv
2025-08-05 20:00:00,20.049999999999997,60.75,Annapurna.csv
2025-08-05 21:00:00,19.9,59.06666666666666,Annapurna.csv
2025-08-05 22:00:00,18.799999999999997,59.25,Annapurna.csv
2025-08-05 23:00:00,18.2,59.9,Annapurna.csv
2025-08-06 00:00:00,17.7,60.6,Annapurna.csv
2025-08-06 01:00:00,17.2,61.3,Annapurna.csv
2025-08-06 02:00:00,16.8,61.6,Annapurna.csv
2025-08-06 03:00:00,16.3,62.4,Annapurna.csv
2025-08-06 04:00:00,16.2,63.1,Annapurna.csv
2025-08-06 05:00:00,16.95,63.5,Annapurna.csv
2025-08-06 06:00:00,17.85,63.05,Annapurna.csv
2025-08-06 07:00:00,18.85,62.5,Annapurna.csv
2025-08-06 08:00:00,19.65,62.1,Annapurna.csv
2025-08-06 09:00:00,20.2,61.4,Annapurna.csv
2025-08-06 10:00:00,20.6,60.6,Annapurna.csv
2025-08-06 11:00:00,20.85,59.974999999999994,Annapurna.csv
2025-08-06 12:00:00,21.1,59.349999999999994,Annapurna.csv
2025-08-06 13:00:00,21.7,58.9,Annapurna.csv
2025-08-06 14:00:00,22.25,58.15,Annapurna.csv
2025-08-06 15:00:00,22.8,57.2,Annapurna.csv
2025-08-06 16:00:00,23.2,56.3,Annapurna.csv
2025-08-06 17:00:00,22.7,55.037499999999994,Annapurna.csv
2025-08-06 18:00:00,22.2,53.775,Annapurna.csv
2025-08-06 19:00:00,21.2,53.0,Annapurna.csv
2025-08-06 20:00:00,20.65,53.1,Annapurna.csv
2025-08-06 21:00:00,19.75,54.150000000000006,Annapurna.csv
2025-08-06 22:00:00,19.1,55.3,Annapurna.csv
2025-08-06 23:00:00,18.6,56.4,Annapurna.csv
2025-08-07 00:00:00,18.2,57.1,Annapurna.csv
2025-08-07 01:00:00,18.0,57.900000000000006,Annapurna.csv
2025-08-07 02:00:00,17.8,58.7,Annapurna.csv
2025-08-07 03:00:00,17.8,59.25,Annapurna.csv
2025-08-07 04:00:00,17.8,59.8,Annapurna.csv
2025-08-07 05:00:00,18.55,60.1,Annapurna.csv
2025-08-07 06:00:00,19.666666666666668,60.0,Annapurna.csv
2025-08-07 07:00:00,20.4,60.1,Annapurna.csv
2025-08-07 08:00:00,20.9,60.5,Annapurna.csv
2025-08-07 09:00:00,21.15,60.35,Annapurna.csv
2025-08-07 10:00:00,21.4,60.2,Annapurna.csv
2025-08-07 11:00:00,21.6,59.650000000000006,Annapurna.csv
2025-08-07 12:00:00,21.8,59.1,Annapurna.csv
2025-08-07 13:00:00,22.3,58.4,Annapurna.csv
2025-08-07 14:00:00,23.05,57.5,Annapurna.csv
2025-08-07 15:00:00,23.625,56.0,Annapurna.csv
2025-08-07 16:00:00,24.2,54.5,Annapurna.csv
2025-08-07 17:00:00,24.0,54.4,Annapurna.csv
2025-08-07 18:00:00,23.2,55.4,Annapurna.csv
2025-08-07 19:00:00,22.7,54.6,Annapurna.csv
2025-08-07 20:00:00,22.366666666666667,54.4,Annapurna.csv
2025-08-07 21:00:00,22.033333333333335,54.2,Annapurna.csv
2025-08-07 22:00:00,21.700000000000003,54.0,Annapurna.csv
2025-08-07 23:00:00,21.375,54.1,Annapurna.csv
2025-08-08 00:00:00,21.05,54.2,Annapurna.csv
2025-08-08 01:00:00,20.75,55.050000000000004,Annapurna.csv
2025-08-08 02:00:00,20.45,55.900000000000006,Annapurna.csv
2025-08-08 03:00:00,20.275,57.050000000000004,Annapurna.csv
2025-08-08 04:00:00,20.1,58.2,Annapurna.csv
2025-08-08 05:00:00,20.6,58.3,Annapurna.csv
2025-08-08 06:00:00,21.4,58.5,Annapurna.csv
2025-08-08 07:00:00,21.825,58.8,Annapurna.csv
2025-08-08 08:00:00,22.25,59.1,Annapurna.csv
2025-08-08 09:00:00,22.475,59.1,Annapurna.csv
2025-08-08 10:00:00,22.7,59.1,Annapurna.csv
2025-08-08 11:00:00,22.916666666666668,59.0,Annapurna.csv
2025-08-08 12:00:00,23.133333333333333,58.9,Annapurna.csv
2025-08-08 13:00:00,23.35,58.8,Annapurna.csv
2025-08-08 14:00:00,23.675,58.525,Annapurna.csv
2025-08-08 15:00:00,24.0,58.25,Annapurna.csv
2025-08-08 16:00:00,23.95,57.775,Annapurna.csv
2025-08-08 17:00:00,23.9,57.3,Annapurna.csv
2025-08-08 18:00:00,23.75,57.65,Annapurna.csv
2025-08-08 19:00:00,23.6,58.0,Annapurna.csv
2025-08-08 20:00:00,23.1,58.4,Annapurna.csv
2025-08-08 21:00:00,22.65,59.2,Annapurna.csv
2025-08-08 22:00:00,22.225,59.91666666666667,Annapurna.csv
2025-08-08 23:00:00,21.8,60.63333333333333,Annapurna.csv
2025-08-09 00:00:00,21.4,61.49166666666666,Annapurna.csv
2025-08-09 01:00:00,21.0,62.349999999999994,Annapurna.csv
2025-08-09 02:00:00,20.4,63.4,Annapurna.csv
2025-08-09 03:00:00,19.85,64.6,Annapurna.csv
2025-08-09 04:00:00,19.725,65.4,Annapurna.csv
2025-08-09 05:00:00,19.6,66.2,Annapurna.csv
2025-08-09 06:00:00,20.35,65.95,Annapurna.csv
2025-08-09 07:00:00,21.25,65.2,Annapurna.csv
2025-08-09 08:00:00,22.0,64.7,Annapurna.csv
2025-08-09 09:00:00,22.3,63.7,Annapurna.csv
2025-08-09 10:00:00,22.8,62.9,Annapurna.csv
2025-08-09 11:00:00,22.9,62.8,Annapurna.csv
2025-08-09 12:00:00,23.266666666666666,62.28333333333333,Annapurna.csv
2025-08-09 13:00:00,23.633333333333336,61.76666666666667,Annapurna.csv
2025-08-09 14:00:00,24.5,60.6,Annapurna.csv
2025-08-09 15:00:00,24.8,60.1,Annapurna.csv
2025-08-09 16:00:00,24.9,59.8,Annapurna.csv
2025-08-09 17:00:00,25.0,59.5,Annapurna.csv
2025-08-09 18:00:00,24.725,59.05,Annapurna.csv
2025-08-09 19:00:00,24.45,58.6,Annapurna.csv
2025-08-09 20:00:00,24.325,58.55,Annapurna.csv
2025-08-09 21:00:00,24.2,58.5,Annapurna.csv
2025-08-09 22:00:00,23.95,58.15,Annapurna.csv
2025-08-09 23:00:00,23.7,57.8,Annapurna.csv
2025-08-10 00:00:00,23.2,57.7,Annapurna.csv
2025-08-10 01:00:00,22.55,57.95,Annapurna.csv
2025-08-10 02:00:00,21.8,58.5,Annapurna.csv
2025-08-10 03:00:00,21.3,58.8,Annapurna.csv
2025-08-10 04:00:00,20.55,60.4,Annapurna.csv
2025-08-10 05:00:00,20.2,60.9,Annapurna.csv
2025-08-10 06:00:00,20.049999999999997,60.45,Annapurna.csv
2025-08-10 07:00:00,19.9,60.0,Annapurna.csv
2025-08-10 08:00:00,20.75,58.8,Annapurna.csv
2025-08-10 09:00:00,21.65,58.9,Annapurna.csv
2025-08-10 10:00:00,22.5,58.3,Annapurna.csv
2025-08-10 11:00:00,22.6,58.0,Annapurna.csv
2025-08-10 12:00:00,23.1,57.0,Annapurna.csv
2025-08-10 13:00:00,23.5,56.2,Annapurna.csv
2025-08-10 14:00:00,24.25,55.05,Annapurna.csv
2025-08-10 15:00:00,24.8,54.1,Annapurna.csv
2025-08-10 16:00:00,24.8,48.8,Annapurna.csv
2025-08-10 17:00:00,24.4,47.2,Annapurna.csv
2025-08-10 18:00:00,23.9,47.4,Annapurna.csv
2025-08-10 19:00:00,23.25,47.9,Annapurna.csv
2025-08-10 20:00:00,22.6,48.6,Annapurna.csv
2025-08-10 21:00:00,21.950000000000003,49.2,Annapurna.csv
2025-08-10 22:00:00,21.05,51.3,Annapurna.csv
2025-08-10 23:00:00,20.5,52.4,Annapurna.csv
2025-08-11 00:00:00,19.65,54.45,Annapurna.csv
2025-08-11 01:00:00,19.1,56.7,Annapurna.csv
2025-08-11 02:00:00,18.6,58.2,Annapurna.csv
2025-08-11 03:00:00,18.0,60.15,Annapurna.csv
2025-08-11 04:00:00,18.85,60.3,Annapurna.csv
2025-08-11 05:00:00,20.033333333333335,59.26666666666667,Annapurna.csv
2025-08-11 06:00:00,20.9,58.4,Annapurna.csv
2025-06-16 11:00:00,26.666666666666668,47.86666666666667,Denali.csv
2025-06-16 12:00:00,25.4,47.6,Denali.csv
2025-06-16 13:00:00,25.1,48.8,Denali.csv
2025-06-16 14:00:00,25.05,49.4,Denali.csv
2025-06-16 15:00:00,25.0,50.0,Denali.csv
2025-06-16 16:00:00,24.95,50.2,Denali.csv
2025-06-16 17:00:00,24.9,50.4,Denali.csv
2025-06-16 18:00:00,24.849999999999998,50.15,Denali.csv
2025-06-16 19:00:00,24.799999999999997,49.9,Denali.csv
2025-06-16 20:00:00,24.75,49.65,Denali.csv
2025-06-16 21:00:00,24.7,49.4,Denali.csv
2025-06-16 22:00:00,24.65,49.4,Denali.csv
2025-06-16 23:00:00,24.6,49.4,Denali.csv
2025-06-17 00:00:00,24.55,49.45,Denali.csv
2025-06-17 01:00:00,24.5,49.5,Denali.csv
2025-06-17 02:00:00,24.45,49.4,Denali.csv
2025-06-17 03:00:00,24.4,49.3,Denali.csv
2025-06-17 04:00:00,24.45,50.25,Denali.csv
2025-06-17 05:00:00,24.5,51.2,Denali.csv
2025-06-17 06:00:00,24.6,51.3,Denali.csv
2025-06-17 07:00:00,24.7,51.4,Denali.csv
2025-06-17 08:00:00,24.9,51.349999999999994,Denali.csv
2025-06-17 09:00:00,25.1,51.3,Denali.csv
2025-06-17 10:00:00,25.375,51.0,Denali.csv
2025-06-17 11:00:00,25.65,50.7,Denali.csv
2025-06-17 12:00:00,25.775,50.400000000000006,Denali.csv
2025-06-17 13:00:00,25.9,50.1,Denali.csv
2025-06-17 14:00:00,25.799999999999997,50.25,Denali.csv
2025-06-17 15:00:00,25.7,50.4,Denali.csv
2025-06-17 16:00:00,25.65,50.75,Denali.csv
2025-06-17 17:00:00,25.6,51.1,Denali.csv
2025-06-17 18:00:00,25.5,51.150000000000006,Denali.csv
2025-06-17 19:00:00,25.4,51.2,Denali.csv
2025-06-17 20:00:00,25.299999999999997,51.1,Denali.csv
2025-06-17 21:00:00,25.2,51.0,Denali.csv
2025-06-17 22:00:00,25.15,51.0,Denali.csv
2025-06-17 23:00:00,25.1,51.0,Denali.csv
2025-06-18 00:00:00,25.05,50.85,Denali.csv
2025-06-18 01:00:00,25.0,50.7,Denali.csv
2025-06-18 02:00:00,24.95,50.7,Denali.csv
2025-06-18 03:00:00,24.9,50.7,Denali.csv
2025-06-18 04:00:00,24.95,50.7,Denali.csv
2025-06-18 05:00:00,25.0,50.7,Denali.csv
2025-06-18 06:00:00,25.15,51.0,Denali.csv
2025-06-18 07:00:00,25.3,51.3,Denali.csv
2025-06-18 08:00:00,25.55,51.375,Denali.csv
2025-06-18 09:00:00,25.8,51.45,Denali.csv
2025-06-18 10:00:00,26.075000000000003,51.2,Denali.csv
2025-06-18 11:00:00,26.35,50.95,Denali.csv
2025-06-18 12:00:00,26.337500000000002,50.587500000000006,Denali.csv
2025-06-18 13:00:00,26.325000000000003,50.225,Denali.csv
2025-06-18 14:00:00,26.3125,49.8625,Denali.csv
2025-06-18 15:00:00,26.3,49.5,Denali.csv
2025-06-18 16:00:00,26.15,49.5,Denali.csv
2025-06-18 17:00:00,26.0,49.5,Denali.csv
2025-06-18 18:00:00,25.95,50.05,Denali.csv
2025-06-18 19:00:00,25.9,50.6,Denali.csv
2025-06-18 20:00:00,25.85,50.85,Denali.csv
2025-06-18 21:00:00,25.8,51.1,Denali.csv
2025-06-18 22:00:00,25.8,51.2,Denali.csv
2025-06-18 23:00:00,25.8,51.3,Denali.csv
2025-06-19 00:00:00,25.733333333333334,51.3,Denali.csv
2025-06-19 01:00:00,25.666666666666668,51.3,Denali.csv
2025-06-19 02:00:00,25.6,51.3,Denali.csv
2025-06-19 03:00:00,25.6,51.099999999999994,Denali.csv
2025-06-19 04:00:00,25.6,50.9,Denali.csv
2025-06-19 05:00:00,25.6,50.75,Denali.csv
2025-06-19 06:00:00,25.6,50.6,Denali.csv
2025-06-19 07:00:00,25.6,50.2,Denali.csv
2025-06-19 08:00:00,25.6,49.8,Denali.csv
2025-06-19 09:00:00,25.8,49.849999999999994,Denali.csv
2025-06-19 10:00:00,26.0,49.9,Denali.csv
2025-06-19 11:00:00,26.1,49.525,Denali.csv
2025-06-19 12:00:00,26.2,49.15,Denali.csv
2025-06-19 13:00:00,26.299999999999997,48.775,Denali.csv
2025-06-19 14:00:00,26.4,48.4,Denali.csv
2025-06-19 15:00:00,26.35,49.2,Denali.csv
2025-06-19 16:00:00,26.3,50.0,Denali.csv
2025-06-19 17:00:00,26.1875,49.75,Denali.csv
2025-06-19 18:00:00,26.075,49.5,Denali.csv
2025-06-19 19:00:00,25.9625,49.25,Denali.csv
2025-06-19 20:00:00,25.85,49.0,Denali.csv
2025-06-19 21:00:00,25.7375,48.75,Denali.csv
2025-06-19 22:00:00,25.625,48.5,Denali.csv
2025-06-19 23:00:00,25.5125,48.25,Denali.csv
2025-06-20 00:00:00,25.4,48.0,Denali.csv
2025-06-20 01:00:00,25.45,48.65,Denali.csv
2025-06-20 02:00:00,25.5,49.3,Denali.csv
2025-06-20 03:00:00,25.5,49.7,Denali.csv
2025-06-20 04:00:00,25.5,50.1,Denali.csv
2025-06-20 05:00:00,25.54,49.97,Denali.csv
2025-06-20 06:00:00,25.58,49.84,Denali.csv
2025-06-20 07:00:00,25.62,49.71,Denali.csv
2025-06-20 08:00:00,25.66,49.58,Denali.csv
2025-06-20 09:00:00,25.7,49.45,Denali.csv
2025-06-20 10:00:00,25.74,49.32,Denali.csv
2025-06-20 11:00:00,25.779999999999998,49.19,Denali.csv
2025-06-20 12:00:00,25.82,49.059999999999995,Denali.csv
2025-06-20 13:00:00,25.86,48.93,Denali.csv
2025-06-20 14:00:00,25.9,48.8,Denali.csv
2025-06-20 15:00:00,25.7,47.15,Denali.csv
2025-06-20 16:00:00,25.5,45.5,Denali.csv
2025-06-20 17:00:00,25.35,45.45,Denali.csv
2025-06-20 18:00:00,25.2,45.4,Denali.csv
2025-06-20 19:00:00,25.2,46.099999999999994,Denali.csv
2025-06-20 20:00:00,25.2,46.8,Denali.csv
2025-06-20 21:00:00,25.216666666666665,47.266666666666666,Denali.csv
2025-06-20 22:00:00,25.233333333333334,47.733333333333334,Denali.csv
2025-06-20 23:00:00,25.25,48.2,Denali.csv
2025-06-21 00:00:00,25.266666666666666,48.666666666666664,Denali.csv
2025-06-21 01:00:00,25.283333333333335,49.13333333333333,Denali.csv
2025-06-21 02:00:00,25.3,49.6,Denali.csv
2025-06-21 03:00:00,25.3,49.9,Denali.csv
2025-06-21 04:00:00,25.3,50.2,Denali.csv
2025-06-21 05:00:00,25.3,50.5,Denali.csv
2025-06-21 06:00:00,25.3,50.8,Denali.csv
2025-06-21 07:00:00,25.0,45.7,Denali.csv
2025-06-21 08:00:00,24.8,42.9,Denali.csv
2025-06-21 09:00:00,25.1,43.733333333333334,Denali.csv
2025-06-21 10:00:00,25.4,44.56666666666666,Denali.csv
2025-06-21 11:00:00,25.7,45.4,Denali.csv
2025-06-21 12:00:00,25.9,45.9,Denali.csv
2025-06-21 13:00:00,25.799999999999997,46.0,Denali.csv
2025-06-21 14:00:00,25.7,46.1,Denali.csv
2025-06-21 15:00:00,25.6,46.0,Denali.csv
2025-06-21 16:00:00,25.5,45.9,Denali.csv
2025-06-21 17:00:00,25.45,46.0,Denali.csv
2025-06-21 18:00:00,25.4,46.1,Denali.csv
2025-06-21 19:00:00,25.45,47.150000000000006,Denali.csv
2025-06-21 20:00:00,25.5,48.2,Denali.csv
2025-06-21 21:00:00,25.45,48.3,Denali.csv
2025-06-21 22:00:00,25.4,48.4,Denali.csv
2025-06-21 23:00:00,25.35,48.15,Denali.csv
2025-06-22 00:00:00,25.3,47.9,Denali.csv
2025-06-22 01:00:00,25.25,47.599999999999994,Denali.csv
2025-06-22 02:00:00,25.2,47.3,Denali.csv
2025-06-22 03:00:00,25.15,47.0,Denali.csv
2025-06-22 04:00:00,25.1,46.7,Denali.csv
2025-06-22 05:00:00,25.1,46.650000000000006,Denali.csv
2025-06-22 06:00:00,25.1,46.6,Denali.csv
2025-06-22 07:00:00,25.25,45.650000000000006,Denali.csv
2025-06-22 08:00:00,25.4,44.7,Denali.csv
2025-06-22 09:00:00,25.9,43.3,Denali.csv
2025-06-22 10:00:00,26.2,43.4,Denali.csv
2025-06-22 11:00:00,26.45,43.325,Denali.csv
2025-06-22 12:00:00,26.7,43.25,Denali.csv
2025-06-22 13:00:00,26.799999999999997,43.675,Denali.csv
2025-06-22 14:00:00,26.9,44.1,Denali.csv
2025-06-22 15:00:00,26.95,44.900000000000006,Denali.csv
2025-06-22 16:00:00,27.0,45.7,Denali.csv
2025-06-22 17:00:00,26.9,45.5,Denali.csv
2025-06-22 18:00:00,26.8,45.3,Denali.csv
2025-06-22 19:00:00,26.7,45.025,Denali.csv
2025-06-22 20:00:00,26.6,44.75,Denali.csv
2025-06-22 21:00:00,26.5,44.475,Denali.csv
2025-06-22 22:00:00,26.4,44.2,Denali.csv
2025-06-22 23:00:00,26.45,44.95,Denali.csv
2025-06-23 00:00:00,26.5,45.7,Denali.csv
2025-06-23 01:00:00,26.55,46.150000000000006,Denali.csv
2025-06-23 02:00:00,26.6,46.6,Denali.csv
2025-06-23 03:00:00,26.6,47.0,Denali.csv
2025-06-23 04:00:00,26.6,47.4,Denali.csv
2025-06-23 05:00:00,26.700000000000003,47.075,Denali.csv
2025-06-23 06:00:00,26.8,46.75,Denali.csv
2025-06-23 07:00:00,26.9,46.425,Denali.csv
2025-06-23 08:00:00,27.0,46.1,Denali.csv
2025-06-23 09:00:00,27.0,45.0,Denali.csv
2025-06-23 10:00:00,27.0,43.9,Denali.csv
2025-06-23 11:00:00,27.05,43.5,Denali.csv
2025-06-23 12:00:00,27.1,43.1,Denali.csv
2025-06-23 13:00:00,27.012500000000003,43.125,Denali.csv
2025-06-23 14:00:00,26.925,43.15,Denali.csv
2025-06-23 15:00:00,26.8375,43.175,Denali.csv
2025-06-23 16:00:00,26.75,43.2,Denali.csv
2025-06-23 17:00:00,26.6625,43.225,Denali.csv
2025-06-23 18:00:00,26.575,43.25,Denali.csv
2025-06-23 19:00:00,26.487499999999997,43.275,Denali.csv
2025-06-23 20:00:00,26.4,43.3,Denali.csv
2025-06-23 21:00:00,26.35,43.45,Denali.csv
2025-06-23 22:00:00,26.3,43.6,Denali.csv
2025-06-23 23:00:00,26.35,44.25,Denali.csv
